condition_id,task,distractor_type,noise_count,gold_count,menu_size,gold_fraction,gold_positions,mean_distractor_gold_similarity,max_distractor_gold_similarity,parse_status,parse_mode,selected_count,selected_skill_ids,prompt_tokens,completion_tokens,total_tokens,latency_seconds,retry_count,precision_inclusive,precision_conditional,gold_recall,selection_f1,exact_set_match,complete_gold_coverage,missing_gold_count,extra_skill_count,any_wrong_selection,empty_selection,jaccard
dynamic-object-aware-egomotion|hard|n2,dynamic-object-aware-egomotion,hard,2,4,6,0.666667,1;3;4;6,0.367745,0.402368,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;tondevrel--opencv,350,12,362,2.7158,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
dynamic-object-aware-egomotion|random|n5,dynamic-object-aware-egomotion,random,5,4,9,0.444444,1;7;8;9,0.3448,0.3448,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;benchflow-ai--sampling-and-indexing,616,12,628,4.0379,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
dynamic-object-aware-egomotion|hard|n5,dynamic-object-aware-egomotion,hard,5,4,9,0.444444,1;6;7;9,0.385058,0.411505,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;tondevrel--opencv,547,12,559,2.2969,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
dynamic-object-aware-egomotion|random|n10,dynamic-object-aware-egomotion,random,10,4,14,0.285714,1;11;12;14,0.3448,0.3448,ok,strict,2,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation,1064,16,1080,3.1859,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
dynamic-object-aware-egomotion|hard|n10,dynamic-object-aware-egomotion,hard,10,4,14,0.285714,1;10;12;14,0.352448,0.413508,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;tondevrel--opencv,876,14,890,3.616,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
dynamic-object-aware-egomotion|random|n20,dynamic-object-aware-egomotion,random,20,4,24,0.166667,2;20;22;24,0.3448,0.3448,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;benchflow-ai--sampling-and-indexing,1831,20,1851,2.1637,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
dynamic-object-aware-egomotion|hard|n20,dynamic-object-aware-egomotion,hard,20,4,24,0.166667,2;20;22;24,0.368176,0.428125,ok,strict,3,benchflow-ai--dyn-object-masks;benchflow-ai--egomotion-estimation;tondevrel--opencv,1659,19,1678,5.1618,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
earthquake-phase-association|shared|n0,earthquake-phase-association,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,414,9,423,4.1189,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|random|n2,earthquake-phase-association,random,2,4,6,0.666667,2;3;5;6,,,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,449,9,458,2.1838,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|hard|n2,earthquake-phase-association,hard,2,4,6,0.666667,2;3;4;5,0.487755,0.65513,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,536,9,545,3.2744,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|random|n5,earthquake-phase-association,random,5,4,9,0.444444,3;4;6;7,,,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,625,9,634,3.5876,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|hard|n5,earthquake-phase-association,hard,5,4,9,0.444444,3;4;5;6,0.424779,0.65513,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,771,9,780,3.4522,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|random|n10,earthquake-phase-association,random,10,4,14,0.285714,4;5;8;9,,,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,887,9,896,4.8556,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|hard|n10,earthquake-phase-association,hard,10,4,14,0.285714,3;4;6;7,0.347684,0.65513,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,1020,13,1033,3.5766,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-phase-association|random|n20,earthquake-phase-association,random,20,4,24,0.166667,9;10;14;15,,,ok,strict,3,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api;nkootstra--python-best-practices,1313,19,1332,4.6562,0,0.666667,0.666667,0.5,0.571429,0.0,0.0,2,1,1.0,0.0,0.4
earthquake-phase-association|hard|n20,earthquake-phase-association,hard,20,4,24,0.166667,4;6;8;9,0.291613,0.65513,ok,strict,2,benchflow-ai--obspy-data-api;benchflow-ai--seisbench-model-api,1527,14,1541,3.9778,0,1.0,1.0,0.5,0.666667,0.0,0.0,2,0,0.0,0.0,0.5
earthquake-plate-calculation|shared|n0,earthquake-plate-calculation,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--geospatial-analysis,158,6,164,6.2208,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
earthquake-plate-calculation|random|n2,earthquake-plate-calculation,random,2,1,3,0.333333,2,,,ok,strict,1,benchflow-ai--geospatial-analysis,238,6,244,2.2629,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
earthquake-plate-calculation|hard|n2,earthquake-plate-calculation,hard,2,1,3,0.333333,1,0.662886,0.663418,ok,strict,3,benchflow-ai--geospatial-analysis;davila7--geopandas;eyadsibai--geopandas,356,12,368,2.3416,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
earthquake-plate-calculation|random|n5,earthquake-plate-calculation,random,5,1,6,0.166667,3,,,ok,strict,1,benchflow-ai--geospatial-analysis,424,6,430,5.6684,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
earthquake-plate-calculation|hard|n5,earthquake-plate-calculation,hard,5,1,6,0.166667,3,0.587864,0.694501,ok,strict,5,benchflow-ai--geospatial-analysis;davila7--geopandas;eyadsibai--geopandas;tondevrel--geopandas;tondevrel--pyproj,603,18,621,2.7744,0,0.2,0.2,1.0,0.333333,0.0,1.0,0,4,1.0,0.0,0.2
earthquake-plate-calculation|random|n10,earthquake-plate-calculation,random,10,1,11,0.090909,6,,,ok,strict,1,benchflow-ai--geospatial-analysis,938,6,944,3.6308,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
earthquake-plate-calculation|hard|n10,earthquake-plate-calculation,hard,10,1,11,0.090909,4,0.457136,0.694501,ok,strict,5,benchflow-ai--geospatial-analysis;davila7--geopandas;eyadsibai--geopandas;tondevrel--geopandas;tondevrel--pyproj,855,23,878,2.8439,0,0.2,0.2,1.0,0.333333,0.0,1.0,0,4,1.0,0.0,0.2
earthquake-plate-calculation|random|n20,earthquake-plate-calculation,random,20,1,21,0.047619,13,,,ok,strict,1,benchflow-ai--geospatial-analysis,1453,7,1460,5.6233,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
earthquake-plate-calculation|hard|n20,earthquake-plate-calculation,hard,20,1,21,0.047619,13,0.33394,0.694501,ok,strict,6,benchflow-ai--geospatial-analysis;davila7--geopandas;eyadsibai--geopandas;tondevrel--geopandas;tondevrel--pyproj;tondevrel--shapely,1393,32,1425,2.7175,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,5,1.0,0.0,0.166667
econ-detrending-correlation|shared|n0,econ-detrending-correlation,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--timeseries-detrending,174,6,180,2.3613,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|random|n2,econ-detrending-correlation,random,2,1,3,0.333333,3,,,ok,strict,1,benchflow-ai--timeseries-detrending,326,6,332,2.9576,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|hard|n2,econ-detrending-correlation,hard,2,1,3,0.333333,2,0.223783,0.276651,ok,strict,1,benchflow-ai--timeseries-detrending,219,6,225,2.1463,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|random|n5,econ-detrending-correlation,random,5,1,6,0.166667,5,,,ok,strict,1,benchflow-ai--timeseries-detrending,606,6,612,2.2558,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|hard|n5,econ-detrending-correlation,hard,5,1,6,0.166667,5,0.252927,0.277915,ok,strict,3,benchflow-ai--timeseries-detrending;manutej--pandas;wwwzhouhui--excel-report-generator,414,12,426,3.4783,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
econ-detrending-correlation|random|n10,econ-detrending-correlation,random,10,1,11,0.090909,9,,,ok,strict,1,benchflow-ai--timeseries-detrending,810,6,816,2.3346,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|hard|n10,econ-detrending-correlation,hard,10,1,11,0.090909,7,0.262323,0.391994,ok,strict,2,benchflow-ai--timeseries-detrending;manutej--pandas,688,9,697,2.3339,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
econ-detrending-correlation|random|n20,econ-detrending-correlation,random,20,1,21,0.047619,16,,,ok,strict,1,benchflow-ai--timeseries-detrending,1359,7,1366,2.1275,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
econ-detrending-correlation|hard|n20,econ-detrending-correlation,hard,20,1,21,0.047619,12,0.269395,0.391994,ok,strict,5,Jeffallan--pandas-pro;benchflow-ai--timeseries-detrending;manutej--pandas;mindrally--data-analyst;mindrally--pandas-best-practices,1167,21,1188,4.2144,0,0.2,0.2,1.0,0.333333,0.0,1.0,0,4,1.0,0.0,0.2
energy-ac-optimal-power-flow|shared|n0,energy-ac-optimal-power-flow,shared,0,3,3,1.0,1;2;3,,,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--power-flow-data,304,12,316,2.3436,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-ac-optimal-power-flow|random|n2,energy-ac-optimal-power-flow,random,2,3,5,0.6,1;4;5,,,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--power-flow-data,441,12,453,2.221,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-ac-optimal-power-flow|hard|n2,energy-ac-optimal-power-flow,hard,2,3,5,0.6,1;4;5,0.607549,0.677295,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;omer-metin--energy-systems,466,12,478,2.5734,0,0.666667,0.666667,0.666667,0.666667,0.0,0.0,1,1,1.0,0.0,0.5
energy-ac-optimal-power-flow|random|n5,energy-ac-optimal-power-flow,random,5,3,8,0.375,1;5;8,,,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--power-flow-data,650,12,662,2.3498,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-ac-optimal-power-flow|hard|n5,energy-ac-optimal-power-flow,hard,5,3,8,0.375,1;7;8,0.536726,0.677295,ok,strict,6,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,578,21,599,2.6436,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,3,1.0,0.0,0.5
energy-ac-optimal-power-flow|random|n10,energy-ac-optimal-power-flow,random,10,3,13,0.230769,1;9;13,,,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--power-flow-data,872,18,890,3.4275,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-ac-optimal-power-flow|hard|n10,energy-ac-optimal-power-flow,hard,10,3,13,0.230769,1;10;13,0.485754,0.677295,ok,strict,6,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,875,27,902,3.7947,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,3,1.0,0.0,0.5
energy-ac-optimal-power-flow|random|n20,energy-ac-optimal-power-flow,random,20,3,23,0.130435,2;18;23,,,ok,strict,3,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--power-flow-data,1462,18,1480,3.7301,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-ac-optimal-power-flow|hard|n20,energy-ac-optimal-power-flow,hard,20,3,23,0.130435,2;19;23,0.427396,0.677295,ok,strict,6,benchflow-ai--ac-branch-pi-model;benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data;omer-metin--energy-systems,1216,29,1245,3.3552,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,3,1.0,0.0,0.5
energy-market-pricing|shared|n0,energy-market-pricing,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,287,12,299,2.7312,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
energy-market-pricing|random|n2,energy-market-pricing,random,2,4,6,0.666667,1;2;3;4,,,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,361,12,373,2.5783,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
energy-market-pricing|hard|n2,energy-market-pricing,hard,2,4,6,0.666667,1;2;3;4,0.407927,0.537489,ok,strict,4,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,384,15,399,2.4193,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-market-pricing|random|n5,energy-market-pricing,random,5,4,9,0.444444,1;2;3;4,,,ok,strict,4,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,587,15,602,2.2221,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-market-pricing|hard|n5,energy-market-pricing,hard,5,4,9,0.444444,1;2;3;5,0.352417,0.537489,ok,strict,3,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--power-flow-data,563,12,575,2.686,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
energy-market-pricing|random|n10,energy-market-pricing,random,10,4,14,0.285714,1;2;3;4,,,ok,strict,4,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,904,15,919,2.6079,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-market-pricing|hard|n10,energy-market-pricing,hard,10,4,14,0.285714,1;2;3;5,0.335723,0.586836,ok,strict,4,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,849,15,864,3.1693,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-market-pricing|random|n20,energy-market-pricing,random,20,4,24,0.166667,1;2;3;4,,,ok,strict,4,benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,1589,20,1609,2.6317,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
energy-market-pricing|hard|n20,energy-market-pricing,hard,20,4,24,0.166667,2;3;4;7,0.318784,0.586836,ok,strict,5,benchflow-ai--casadi-ipopt-nlp;benchflow-ai--dc-power-flow;benchflow-ai--economic-dispatch;benchflow-ai--locational-marginal-prices;benchflow-ai--power-flow-data,1391,18,1409,3.8205,0,0.8,0.8,1.0,0.888889,0.0,1.0,0,1,1.0,0.0,0.8
enterprise-information-search|shared|n0,enterprise-information-search,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--enterprise-artifact-search,163,6,169,2.5828,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|random|n2,enterprise-information-search,random,2,1,3,0.333333,2,,,ok,strict,1,benchflow-ai--enterprise-artifact-search,245,6,251,2.653,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|hard|n2,enterprise-information-search,hard,2,1,3,0.333333,2,0.425482,0.474242,ok,strict,2,benchflow-ai--enterprise-artifact-search;bobmatnyc--json-data-handling,255,9,264,3.282,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
enterprise-information-search|random|n5,enterprise-information-search,random,5,1,6,0.166667,2,,,ok,strict,1,benchflow-ai--enterprise-artifact-search,393,6,399,2.639,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|hard|n5,enterprise-information-search,hard,5,1,6,0.166667,3,0.3468,0.474242,ok,strict,1,benchflow-ai--enterprise-artifact-search,337,6,343,2.3759,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|random|n10,enterprise-information-search,random,10,1,11,0.090909,4,,,ok,strict,1,benchflow-ai--enterprise-artifact-search,641,6,647,2.3667,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|hard|n10,enterprise-information-search,hard,10,1,11,0.090909,6,0.355571,0.474242,ok,strict,1,benchflow-ai--enterprise-artifact-search,596,6,602,2.8805,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|random|n20,enterprise-information-search,random,20,1,21,0.047619,11,,,ok,strict,1,benchflow-ai--enterprise-artifact-search,1076,7,1083,2.5855,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
enterprise-information-search|hard|n20,enterprise-information-search,hard,20,1,21,0.047619,12,0.34937,0.521961,ok,strict,2,benchflow-ai--enterprise-artifact-search;denser-org--denser-retriever,1306,17,1323,2.6082,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
exceltable-in-ppt|shared|n0,exceltable-in-ppt,shared,0,2,2,1.0,1;2,,,ok,strict,2,benchflow-ai--pptx;benchflow-ai--xlsx-1,289,9,298,2.6134,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exceltable-in-ppt|random|n2,exceltable-in-ppt,random,2,2,4,0.5,2;4,,,ok,strict,2,benchflow-ai--pptx;benchflow-ai--xlsx-1,466,9,475,2.3228,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exceltable-in-ppt|hard|n2,exceltable-in-ppt,hard,2,2,4,0.5,1;4,0.68726,0.709023,ok,strict,1,404kidwiz--pptx-skill,469,6,475,2.8937,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,0.0,0.0
exceltable-in-ppt|random|n5,exceltable-in-ppt,random,5,2,7,0.285714,2;7,,,ok,strict,2,benchflow-ai--pptx;benchflow-ai--xlsx-1,571,9,580,2.6917,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exceltable-in-ppt|hard|n5,exceltable-in-ppt,hard,5,2,7,0.285714,1;7,0.737201,0.939268,ok,strict,3,404kidwiz--pptx-skill;vamseeachanta--python-pptx;vasilyu1983--document-pptx,653,12,665,4.8285,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1.0,0.0,0.0
exceltable-in-ppt|random|n10,exceltable-in-ppt,random,10,2,12,0.166667,6;12,,,ok,strict,2,benchflow-ai--pptx;benchflow-ai--xlsx-1,839,10,849,2.3148,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exceltable-in-ppt|hard|n10,exceltable-in-ppt,hard,10,2,12,0.166667,3;12,0.708221,0.984362,ok,strict,4,404kidwiz--pptx-skill;benchflow-ai--xlsx-3;vamseeachanta--python-pptx;vasilyu1983--document-pptx,1096,16,1112,4.2922,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,0.0,0.0
exceltable-in-ppt|random|n20,exceltable-in-ppt,random,20,2,22,0.090909,8;22,,,ok,strict,2,benchflow-ai--pptx;benchflow-ai--xlsx-1,1416,10,1426,2.6081,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exceltable-in-ppt|hard|n20,exceltable-in-ppt,hard,20,2,22,0.090909,7;21,0.789651,1.0,ok,strict,2,404kidwiz--pptx-skill;vamseeachanta--python-pptx,1769,10,1779,3.1286,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0
exoplanet-detection-period|shared|n0,exoplanet-detection-period,shared,0,5,5,1.0,1;2;3;4;5,,,ok,strict,5,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares,441,18,459,3.0673,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exoplanet-detection-period|random|n2,exoplanet-detection-period,random,2,5,7,0.714286,1;4;5;6;7,,,ok,strict,5,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares,517,18,535,2.5233,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exoplanet-detection-period|hard|n2,exoplanet-detection-period,hard,2,5,7,0.714286,1;3;4;6;7,0.384182,0.44477,ok,strict,6,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares;davila7--astropy,553,21,574,3.2273,0,0.833333,0.833333,1.0,0.909091,0.0,1.0,0,1,1.0,0.0,0.833333
exoplanet-detection-period|random|n5,exoplanet-detection-period,random,5,5,10,0.5,1;5;7;9;10,,,ok,strict,5,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares,712,23,735,2.8081,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exoplanet-detection-period|hard|n5,exoplanet-detection-period,hard,5,5,10,0.5,1;5;7;9;10,0.393663,0.44477,ok,strict,6,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares;davila7--astropy,753,27,780,3.309,0,0.833333,0.833333,1.0,0.909091,0.0,1.0,0,1,1.0,0.0,0.833333
exoplanet-detection-period|random|n10,exoplanet-detection-period,random,10,5,15,0.333333,1;7;11;13;15,,,ok,strict,5,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares,1073,26,1099,2.9947,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exoplanet-detection-period|hard|n10,exoplanet-detection-period,hard,10,5,15,0.333333,2;8;11;13;15,0.358516,0.44477,ok,strict,6,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares;davila7--astropy,1002,29,1031,3.2491,0,0.833333,0.833333,1.0,0.909091,0.0,1.0,0,1,1.0,0.0,0.833333
exoplanet-detection-period|random|n20,exoplanet-detection-period,random,20,5,25,0.2,2;12;17;21;24,,,ok,strict,5,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares,1684,40,1724,3.3784,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
exoplanet-detection-period|hard|n20,exoplanet-detection-period,hard,20,5,25,0.2,3;15;19;21;24,0.302932,0.44477,ok,strict,7,benchflow-ai--box-least-squares;benchflow-ai--exoplanet-workflows;benchflow-ai--light-curve-preprocessing;benchflow-ai--lomb-scargle-periodogram;benchflow-ai--transit-least-squares;davila7--astropy;eyadsibai--scientific-computing,1548,35,1583,3.4376,0,0.714286,0.714286,1.0,0.833333,0.0,1.0,0,2,1.0,0.0,0.714286
financial-modeling-qa|shared|n0,financial-modeling-qa,shared,0,2,2,1.0,1;2,,,ok,strict,2,benchflow-ai--pdf-1;benchflow-ai--xlsx-2,276,9,285,2.8164,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
financial-modeling-qa|random|n2,financial-modeling-qa,random,2,2,4,0.5,1;2,,,ok,strict,2,benchflow-ai--pdf-1;benchflow-ai--xlsx-2,405,9,414,2.7269,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
financial-modeling-qa|hard|n2,financial-modeling-qa,hard,2,2,4,0.5,1;2,0.531886,0.570424,ok,strict,4,benchflow-ai--pdf-1;benchflow-ai--xlsx-2;harryoung--excel-parser;vanman2024--document-parsers,477,15,492,2.2588,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,2,1.0,0.0,0.5
financial-modeling-qa|random|n5,financial-modeling-qa,random,5,2,7,0.285714,1;2,,,ok,strict,2,benchflow-ai--pdf-1;benchflow-ai--xlsx-2,595,9,604,2.501,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
financial-modeling-qa|hard|n5,financial-modeling-qa,hard,5,2,7,0.285714,1;2,0.54296,0.609513,ok,strict,7,benchflow-ai--pdf-1;benchflow-ai--pdf-3;benchflow-ai--xlsx-2;famaoai-creator--doc-to-text;harryoung--excel-parser;omer-metin--document-ai;vanman2024--document-parsers,679,29,708,3.2504,0,0.285714,0.285714,1.0,0.444444,0.0,1.0,0,5,1.0,0.0,0.285714
financial-modeling-qa|random|n10,financial-modeling-qa,random,10,2,12,0.166667,1;3,,,ok,strict,2,benchflow-ai--pdf-1;benchflow-ai--xlsx-2,760,9,769,2.2008,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
