task,condition,repeat,skill_id,retrieval_correct,relevance_rank,reciprocal_relevance_rank,top10_relevant,top100_relevant
threejs-structure-parser,no_skill,0,,,,0.0,0.0,0.0
threejs-structure-parser,gold_skill,0,benchflow-ai--obj-exporter-1,True,1,1.0,1.0,1.0
threejs-structure-parser,retrieved_top1_full,0,benchflow-ai--threejs,True,4,0.25,1.0,1.0
threejs-structure-parser,hard_distractor,0,daffy0208--3d-visualizer,False,786,0.001272264631043257,0.0,0.0
threejs-structure-parser,random_wrong,0,doodledood--review-maintainability,False,,0.0,0.0,0.0
threejs-structure-parser,no_skill,1,,,,0.0,0.0,0.0
threejs-structure-parser,gold_skill,1,benchflow-ai--obj-exporter-1,True,1,1.0,1.0,1.0
threejs-structure-parser,retrieved_top1_full,1,benchflow-ai--threejs,True,4,0.25,1.0,1.0
threejs-structure-parser,hard_distractor,1,daffy0208--3d-visualizer,False,786,0.001272264631043257,0.0,0.0
threejs-structure-parser,random_wrong,1,thapaliyabikendra--api-integration-testing,False,,0.0,0.0,0.0
threejs-structure-parser,no_skill,2,,,,0.0,0.0,0.0
threejs-structure-parser,gold_skill,2,benchflow-ai--obj-exporter-1,True,1,1.0,1.0,1.0
threejs-structure-parser,retrieved_top1_full,2,benchflow-ai--threejs,True,4,0.25,1.0,1.0
threejs-structure-parser,hard_distractor,2,daffy0208--3d-visualizer,False,786,0.001272264631043257,0.0,0.0
threejs-structure-parser,random_wrong,2,jg-chalk-io--moai-mermaid-diagram-expert,False,,0.0,0.0,0.0
threejs-to-obj,no_skill,0,,,,0.0,0.0,0.0
threejs-to-obj,gold_skill,0,benchflow-ai--obj-exporter-2,True,2,0.5,1.0,1.0
threejs-to-obj,retrieved_top1_full,0,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,hard_distractor,0,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,random_wrong,0,baxahaun--commiter,False,,0.0,0.0,0.0
threejs-to-obj,no_skill,1,,,,0.0,0.0,0.0
threejs-to-obj,gold_skill,1,benchflow-ai--obj-exporter-2,True,2,0.5,1.0,1.0
threejs-to-obj,retrieved_top1_full,1,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,hard_distractor,1,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,random_wrong,1,yelban--system-audit,False,,0.0,0.0,0.0
threejs-to-obj,no_skill,2,,,,0.0,0.0,0.0
threejs-to-obj,gold_skill,2,benchflow-ai--obj-exporter-2,True,2,0.5,1.0,1.0
threejs-to-obj,retrieved_top1_full,2,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,hard_distractor,2,benchflow-ai--obj-exporter-1,False,1,1.0,1.0,1.0
threejs-to-obj,random_wrong,2,cowork-os--camsnap,False,,0.0,0.0,0.0
travel-planning,no_skill,0,,,,0.0,0.0,0.0
travel-planning,gold_skill,0,benchflow-ai--search-accommodations,True,2,0.5,1.0,1.0
travel-planning,retrieved_top1_full,0,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,hard_distractor,0,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,random_wrong,0,htlin222--dev-docs,False,,0.0,0.0,0.0
travel-planning,no_skill,1,,,,0.0,0.0,0.0
travel-planning,gold_skill,1,benchflow-ai--search-accommodations,True,2,0.5,1.0,1.0
travel-planning,retrieved_top1_full,1,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,hard_distractor,1,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,random_wrong,1,iress--ui-doctor,False,,0.0,0.0,0.0
travel-planning,no_skill,2,,,,0.0,0.0,0.0
travel-planning,gold_skill,2,benchflow-ai--search-accommodations,True,2,0.5,1.0,1.0
travel-planning,retrieved_top1_full,2,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,hard_distractor,2,travisjneuman--travel-planner,False,,0.0,0.0,0.0
travel-planning,random_wrong,2,jeremylongshore--pivot-table-creator,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,no_skill,0,,,,0.0,0.0,0.0
trend-anomaly-causal-inference,gold_skill,0,benchflow-ai--data_cleaning,True,,0.0,0.0,0.0
trend-anomaly-causal-inference,retrieved_top1_full,0,eyadsibai--data-science,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,hard_distractor,0,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,random_wrong,0,aidotnet--email-sender,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,no_skill,1,,,,0.0,0.0,0.0
trend-anomaly-causal-inference,gold_skill,1,benchflow-ai--data_cleaning,True,,0.0,0.0,0.0
trend-anomaly-causal-inference,retrieved_top1_full,1,eyadsibai--data-science,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,hard_distractor,1,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,random_wrong,1,zhanghandong--robius-event-action,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,no_skill,2,,,,0.0,0.0,0.0
trend-anomaly-causal-inference,gold_skill,2,benchflow-ai--data_cleaning,True,,0.0,0.0,0.0
trend-anomaly-causal-inference,retrieved_top1_full,2,eyadsibai--data-science,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,hard_distractor,2,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
trend-anomaly-causal-inference,random_wrong,2,ssojet--oidc-hosted-page-go,False,,0.0,0.0,0.0
video-filler-word-remover,no_skill,0,,,,0.0,0.0,0.0
video-filler-word-remover,gold_skill,0,benchflow-ai--ffmpeg-video-editing,True,15,0.06666666666666667,0.0,1.0
video-filler-word-remover,retrieved_top1_full,0,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,hard_distractor,0,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,random_wrong,0,team-telnyx--telnyx-porting-out-go,False,,0.0,0.0,0.0
video-filler-word-remover,no_skill,1,,,,0.0,0.0,0.0
video-filler-word-remover,gold_skill,1,benchflow-ai--ffmpeg-video-editing,True,15,0.06666666666666667,0.0,1.0
video-filler-word-remover,retrieved_top1_full,1,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,hard_distractor,1,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,random_wrong,1,nbarthelemy--pattern-observer,False,,0.0,0.0,0.0
video-filler-word-remover,no_skill,2,,,,0.0,0.0,0.0
video-filler-word-remover,gold_skill,2,benchflow-ai--ffmpeg-video-editing,True,15,0.06666666666666667,0.0,1.0
video-filler-word-remover,retrieved_top1_full,2,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,hard_distractor,2,benchflow-ai--FFmpeg Video Editing,False,,0.0,0.0,0.0
video-filler-word-remover,random_wrong,2,kevmoo--dart-cli-app-best-practices,False,,0.0,0.0,0.0
video-silence-remover,no_skill,0,,,,0.0,0.0,0.0
video-silence-remover,gold_skill,0,benchflow-ai--audio-extractor,True,4,0.25,1.0,1.0
video-silence-remover,retrieved_top1_full,0,guia-matthieu--pydub-automation,False,29,0.034482758620689655,0.0,1.0
video-silence-remover,hard_distractor,0,benchflow-ai--FFmpeg Audio Processing,False,994,0.001006036217303823,0.0,0.0
video-silence-remover,random_wrong,0,funnelenvy--n8n-workflow,False,,0.0,0.0,0.0
video-silence-remover,no_skill,1,,,,0.0,0.0,0.0
video-silence-remover,gold_skill,1,benchflow-ai--audio-extractor,True,4,0.25,1.0,1.0
video-silence-remover,retrieved_top1_full,1,guia-matthieu--pydub-automation,False,29,0.034482758620689655,0.0,1.0
video-silence-remover,hard_distractor,1,benchflow-ai--FFmpeg Audio Processing,False,994,0.001006036217303823,0.0,0.0
video-silence-remover,random_wrong,1,davila7--biopython,False,,0.0,0.0,0.0
video-silence-remover,no_skill,2,,,,0.0,0.0,0.0
video-silence-remover,gold_skill,2,benchflow-ai--audio-extractor,True,4,0.25,1.0,1.0
video-silence-remover,retrieved_top1_full,2,guia-matthieu--pydub-automation,False,29,0.034482758620689655,0.0,1.0
video-silence-remover,hard_distractor,2,benchflow-ai--FFmpeg Audio Processing,False,994,0.001006036217303823,0.0,0.0
video-silence-remover,random_wrong,2,mindrally--meta-prompt,False,,0.0,0.0,0.0
video-tutorial-indexer,no_skill,0,,,,0.0,0.0,0.0
video-tutorial-indexer,gold_skill,0,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,retrieved_top1_full,0,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,hard_distractor,0,wlzh--text-to-speech,False,,0.0,0.0,0.0
video-tutorial-indexer,random_wrong,0,PackmindHub--git-commit-guidelines,False,,0.0,0.0,0.0
video-tutorial-indexer,no_skill,1,,,,0.0,0.0,0.0
video-tutorial-indexer,gold_skill,1,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,retrieved_top1_full,1,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,hard_distractor,1,wlzh--text-to-speech,False,,0.0,0.0,0.0
video-tutorial-indexer,random_wrong,1,jeremylongshore--deepgram-sdk-patterns,False,,0.0,0.0,0.0
video-tutorial-indexer,no_skill,2,,,,0.0,0.0,0.0
video-tutorial-indexer,gold_skill,2,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,retrieved_top1_full,2,benchflow-ai--speech-to-text,True,129,0.007751937984496124,0.0,0.0
video-tutorial-indexer,hard_distractor,2,wlzh--text-to-speech,False,,0.0,0.0,0.0
video-tutorial-indexer,random_wrong,2,warpdotdev--github-bug-report-triage,False,,0.0,0.0,0.0
virtualhome-agent-planning,no_skill,0,,,,0.0,0.0,0.0
virtualhome-agent-planning,gold_skill,0,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,retrieved_top1_full,0,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,hard_distractor,0,aaaaqwq--project-planner,False,,0.0,0.0,0.0
virtualhome-agent-planning,random_wrong,0,nesnilnehc--bootstrap-project-documentation,False,,0.0,0.0,0.0
virtualhome-agent-planning,no_skill,1,,,,0.0,0.0,0.0
virtualhome-agent-planning,gold_skill,1,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,retrieved_top1_full,1,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,hard_distractor,1,aaaaqwq--project-planner,False,,0.0,0.0,0.0
virtualhome-agent-planning,random_wrong,1,thedivergentai--godot-2d-animation,False,,0.0,0.0,0.0
virtualhome-agent-planning,no_skill,2,,,,0.0,0.0,0.0
virtualhome-agent-planning,gold_skill,2,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,retrieved_top1_full,2,benchflow-ai--pddl-skills,True,180,0.005555555555555556,0.0,0.0
virtualhome-agent-planning,hard_distractor,2,aaaaqwq--project-planner,False,,0.0,0.0,0.0
virtualhome-agent-planning,random_wrong,2,github--gh-cli,False,,0.0,0.0,0.0
weighted-gdp-calc,no_skill,0,,,,0.0,0.0,0.0
weighted-gdp-calc,gold_skill,0,benchflow-ai--xlsx-1,True,18,0.05555555555555555,0.0,1.0
weighted-gdp-calc,retrieved_top1_full,0,vasilyu1983--document-xlsx,False,115,0.008695652173913044,0.0,0.0
weighted-gdp-calc,hard_distractor,0,twwch--excel-processor,False,924,0.0010822510822510823,0.0,0.0
weighted-gdp-calc,random_wrong,0,umbraco--umbraco-property-editor-schema,False,,0.0,0.0,0.0
weighted-gdp-calc,no_skill,1,,,,0.0,0.0,0.0
weighted-gdp-calc,gold_skill,1,benchflow-ai--xlsx-1,True,18,0.05555555555555555,0.0,1.0
weighted-gdp-calc,retrieved_top1_full,1,vasilyu1983--document-xlsx,False,115,0.008695652173913044,0.0,0.0
weighted-gdp-calc,hard_distractor,1,twwch--excel-processor,False,924,0.0010822510822510823,0.0,0.0
weighted-gdp-calc,random_wrong,1,rsmdt--specify-meta,False,,0.0,0.0,0.0
weighted-gdp-calc,no_skill,2,,,,0.0,0.0,0.0
weighted-gdp-calc,gold_skill,2,benchflow-ai--xlsx-1,True,18,0.05555555555555555,0.0,1.0
weighted-gdp-calc,retrieved_top1_full,2,vasilyu1983--document-xlsx,False,115,0.008695652173913044,0.0,0.0
weighted-gdp-calc,hard_distractor,2,twwch--excel-processor,False,924,0.0010822510822510823,0.0,0.0
weighted-gdp-calc,random_wrong,2,squirrel289--gh-pr-review,False,,0.0,0.0,0.0
xlsx-recover-data,no_skill,0,,,,0.0,0.0,0.0
xlsx-recover-data,gold_skill,0,benchflow-ai--data-reconciliation,True,,0.0,0.0,0.0
xlsx-recover-data,retrieved_top1_full,0,fergana-labs--excel,False,,0.0,0.0,0.0
xlsx-recover-data,hard_distractor,0,composiohq--excel-automation,False,,0.0,0.0,0.0
xlsx-recover-data,random_wrong,0,alienfast--dependency-updater,False,,0.0,0.0,0.0
xlsx-recover-data,no_skill,1,,,,0.0,0.0,0.0
xlsx-recover-data,gold_skill,1,benchflow-ai--data-reconciliation,True,,0.0,0.0,0.0
xlsx-recover-data,retrieved_top1_full,1,fergana-labs--excel,False,,0.0,0.0,0.0
xlsx-recover-data,hard_distractor,1,composiohq--excel-automation,False,,0.0,0.0,0.0
xlsx-recover-data,random_wrong,1,crafter-station--tech-logos,False,,0.0,0.0,0.0
xlsx-recover-data,no_skill,2,,,,0.0,0.0,0.0
xlsx-recover-data,gold_skill,2,benchflow-ai--data-reconciliation,True,,0.0,0.0,0.0
xlsx-recover-data,retrieved_top1_full,2,fergana-labs--excel,False,,0.0,0.0,0.0
xlsx-recover-data,hard_distractor,2,composiohq--excel-automation,False,,0.0,0.0,0.0
xlsx-recover-data,random_wrong,2,tech-leads-club--react-composition-patterns,False,,0.0,0.0,0.0
